imdb_id,title,runtime,overview,rated,imdb_votes,popularity,imdb_rating,rotten_tomatoes_rating,metacritic_rating,budget,revenue,financial_success,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2,release_year,outcome
tt0087078,Conan the Destroyer,103 min,"Conan is commissioned by the evil queen Taramis to safely escort a teen princess and her powerful bodyguard to a far away castle to retrieve the magic Horn of Dagoth. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro, the warrior woman Zula, and the inept Malak. Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land.",PG,"86,189",26.841,5.9,26.0,53.0,18000000,28600000,True,Arnold Schwarzenegger, Grace Jones, Olivia d'Abo,Action, Adventure, Fantasy,Richard Fleischer,,1984,False
tt20916568,The Wrath of Becky,84 min,"Two years after she escaped a violent attack on her family, 16-year-old Becky attempts to rebuild her life in the care of an older woman -- a kindred spirit named Elena. However, when a violent group known as the Noble Men break into their home, attack them and take their beloved dog, Becky must return to her old ways to protect herself and her loved ones.",R,"13,556",30.578,6.1,86.0,51.0,0,0,False,Lulu Wilson, Seann William Scott, Denise Burse,Action, Thriller,,Matt Angel, Suzanne Coote,2023,False
tt0097474,Halloween 5: The Revenge of Michael Myers,96 min,"One year later, Michael Myers' traumatized young niece is horrified to discover she has a telepathic bond with her evil uncle... and that he is on the way back to Haddonfield to begin the carnage again.",R,"47,576",30.57,4.9,12.0,28.0,3000000,11642254,True,Donald Pleasence, Danielle Harris, Ellie Cornell,Horror, Thriller,,Dominique Othenin-Girard,,1989,False
tt0080752,Forbidden Zone,74 min,"A mysterious door in the basement of the Hercules house leads to the Sixth Dimension by way of a gigantic set of intestine. When Frenchy slips through the door, King Fausto falls in love with her. The jealous Queen Doris takes Frenchy prisoner, and it is up to the Hercules family and friend Squeezit Henderson to rescue her.",R,"5,423",30.561,6.5,83.0,64.0,100000,0,False,Gene Cunningham, Marie-Pascale Elfman, Virginia Rose,Comedy, Fantasy, Musical,Richard Elfman,,1980,False
tt0386117,Where the Wild Things Are,101 min,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",PG,"108,951",28.834,6.7,73.0,71.0,100000000,100140916,True,Max Records, Catherine O'Hara, Forest Whitaker,Adventure, Drama, Family,Spike Jonze,,2009,True
tt1860357,Deepwater Horizon,107 min,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",PG-13,"185,330",29.585,7.1,82.0,68.0,110000000,121790373,True,Mark Wahlberg, Kurt Russell, Douglas M. Griffin,Action, Drama, History,Peter Berg,,2016,True
tt1454468,Gravity,91 min,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",PG-13,"868,911",30.083,7.7,96.0,96.0,105000000,723192705,True,Sandra Bullock, George Clooney, Ed Harris,Drama, Sci-Fi, Thriller,Alfonso Cuarón,,2013,True
tt1179933,10 Cloverfield Lane,103 min,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",PG-13,"360,066",26.33,7.2,90.0,76.0,15000000,110216998,True,John Goodman, Mary Elizabeth Winstead, John Gallagher Jr.,Drama, Horror, Mystery,Dan Trachtenberg,,2016,True
tt0482572,Pride and Glory,130 min,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",R,"63,710",30.487,6.6,35.0,45.0,30000000,31200557,True,Edward Norton, Colin Farrell, Noah Emmerich,Crime, Drama, Thriller,Gavin O'Connor,,2008,False
tt0061722,The Graduate,106 min,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",PG,"290,844",20.073,8.0,87.0,83.0,3000000,104945305,True,Dustin Hoffman, Anne Bancroft, Katharine Ross,Comedy, Drama, Romance,Mike Nichols,,1967,True
tt0046672,"20,000 Leagues Under the Sea",127 min,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",G,"37,717",30.468,7.2,91.0,83.0,5000000,28200000,True,Kirk Douglas, James Mason, Paul Lukas,Adventure, Drama, Family,Richard Fleischer,,1954,True
tt10665338,Halloween Kills,105 min,"Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from their last encounter, she inspires her daughter Karen, her granddaughter Allyson, and all of Haddonfield to rise up against the unstoppable monster.",R,"99,735",30.421,5.5,39.0,42.0,20000000,133423964,True,Jamie Lee Curtis, Judy Greer, Andi Matichak,Action, Drama, Horror,David Gordon Green,,2021,False
tt0396269,Wedding Crashers,119 min,"John and his buddy, Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love – and heartache – feels like.",R,"379,165",30.415,7.0,75.0,64.0,40000000,288500000,True,Owen Wilson, Vince Vaughn, Rachel McAdams,Comedy, Romance,,David Dobkin,,2005,True
tt0318155,Looney Tunes: Back in Action,91 min,"Fed up with all the attention going to Bugs Bunny, Daffy Duck quits Hollywood, teams up with recently-fired stuntman Damien Drake Jr. and embarks on a round-the-world adventure, along with Bugs and The VP of Warner Bros. Their mission? Find Damien's father, and the missing blue diamond... and stay one step ahead of The Acme Corp., who wants the diamond for their own purposes.",PG,"40,876",30.412,5.8,57.0,64.0,80000000,68500000,False,Brendan Fraser, Jenna Elfman, Steve Martin,Animation, Adventure, Comedy,Joe Dante, Eric Goldberg,2003,False
tt0302640,The Hot Chick,104 min,"Not only is Jessica Spencer the most popular girl in school -- she is also the meanest. But things change for the attractive teen when a freak accident involving a cursed pair of earrings and a chance encounter at a gas station causes her to switch bodies with Clive, a sleazy crook. Jessica, in the form of the repulsive Clive, struggles to adjust to this radical alteration and sets out to get her own body back before the upcoming prom.",PG-13,"103,933",27.563,5.6,21.0,29.0,0,54639553,True,Rob Schneider, Rachel McAdams, Anna Faris,Comedy, Fantasy,,Tom Brady,,2002,False
tt0110657,The Next Karate Kid,107 min,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",PG,"34,402",30.391,4.5,7.0,36.0,12000000,15876353,True,Pat Morita, Hilary Swank, Michael Ironside,Action, Drama, Family,Christopher Cain,,1994,False
tt0092115,Troll,101 min,"When a family moves into a San Francisco apartment, an opportunistic troll decides to make his move and take possession of little Wendy, thereby paving the way for new troll recruits, the first in his army that will take eventual control of the planet. We soon discover Torok is the ex-husband of Eunice St. Clair, a resident in the building who was married to Torok.",TV-14,"49,942",30.39,5.8,87.0,62.0,1100000,5450815,True,Ine Marie Wilmann, Kim Falck, Mads Sjøgård Pettersen,Action, Adventure, Drama,Roar Uthaug,,1986,False
tt0097770,Lock Up,109 min,"Frank Leone is nearing the end of his prison term for a relatively minor crime. Just before he is paroled, however, Warden Drumgoole takes charge. Drumgoole was assigned to a hell-hole prison after his administration was publicly humiliated by Leone, and has now arrived on the scene to ensure that Leone never sees the light of day.",R,"46,895",30.374,6.4,31.0,52.0,24000000,22099847,False,Sylvester Stallone, Donald Sutherland, John Amos,Action, Crime, Drama,John Flynn,,1989,False
tt1413492,12 Strong,130 min,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,R,"93,264",27.562,6.5,50.0,54.0,35000000,67450815,True,Chris Hemsworth, Michael Shannon, Michael Peña,Action, Drama, History,Nicolai Fuglsig,,2018,False
tt0093010,Fatal Attraction,119 min,"For Dan Gallagher, life is good. He is on the rise at his New York law firm, is happily married to his wife, Beth, and has a loving daughter. But, after a casual fling with a sultry book editor named Alex, everything changes. Jilted by Dan, Alex becomes unstable, her behavior escalating from aggressive pursuit to obsessive stalking. Dan realizes that his main problem is not hiding his affair, but rather saving himself and his family.",R,"100,737",29.805,6.9,74.0,67.0,14000000,320145693,True,Michael Douglas, Glenn Close, Anne Archer,Drama, Thriller,,Adrian Lyne,,1987,True
tt1014775,Beverly Hills Chihuahua,91 min,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",PG,"26,161",30.347,3.9,40.0,41.0,20000000,149281606,True,Drew Barrymore, George Lopez, Piper Perabo,Adventure, Comedy, Drama,Raja Gosnell,,2008,False
tt15096128,Crush,93 min,"When an aspiring young artist is forced to join her high school track team, she uses it as an opportunity to pursue the girl she's been harboring a long-time crush on. But she soon finds herself falling for an unexpected teammate and discovers what real love feels like.",TV-MA,"10,100",28.324,6.3,79.0,56.0,0,0,False,Rowan Blanchard, Auli'i Cravalho, Isabella Ferreira,Comedy, Romance,,Sammi Cohen,,2022,False
tt0465580,Push,111 min,"After his father, an assassin, is brutally murdered, Nick Gant vows revenge on Division, the covert government agency that dabbles in psychic warfare and experimental drugs. Hiding in Hong Kong's underworld, Nick assembles a band of rogue psychics dedicated to destroying Division. Together with Cassie, a teenage clairvoyant, Nick goes in search of a missing girl and a stolen suitcase that could be the key to accomplishing their mutual goal.",PG-13,"116,165",30.802,6.1,23.0,36.0,38000000,49678401,True,Camilla Belle, Dakota Fanning, Chris Evans,Action, Sci-Fi, Thriller,Paul McGuigan,,2009,False
tt0430912,Basic Instinct 2,114 min,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.",R,"41,865",30.317,4.4,6.0,26.0,70000000,38629478,False,Sharon Stone, David Morrissey, David Thewlis,Drama, Mystery, Thriller,Michael Caton-Jones,,2006,False
tt8883486,Medieval,125 min,"The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",R,"12,964",30.303,5.9,38.0,46.0,23000000,4311284,False,Ben Foster, Sophie Lowe, Michael Caine,Action, Drama, History,Petr Jákl,,2022,False
tt1735898,Snow White and the Huntsman,127 min,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",PG-13,"304,205",30.302,6.1,49.0,57.0,170000000,396600000,True,Kristen Stewart, Chris Hemsworth, Charlize Theron,Action, Adventure, Drama,Rupert Sanders,,2012,False
tt4815122,Time Trap,87 min,A group of students become trapped inside a mysterious cave where they discover time passes differently underground than on the surface.,Not Rated,"44,782",30.3,6.2,62.0,46.0,0,0,False,Reiley McClendon, Cassidy Gifford, Brianne Howey,Action, Adventure, Mystery,Mark Dennis, Ben Foster,2018,False
tt0272338,Punch-Drunk Love,95 min,A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.,R,"180,335",30.296,7.3,79.0,78.0,25000000,24665649,False,Adam Sandler, Emily Watson, Philip Seymour Hoffman,Comedy, Drama, Romance,Paul Thomas Anderson,,2002,False
tt0092796,Creepshow 2,92 min,"The rotting Creep himself is back with three new gruesome tales of horror that will make your skin crawl; a cigar store wooden Indian comes to life to avenge the store owner's brutal murder at the hands of three punks in ""Old Chief Wood'nhead."" The chills continue with ""The Hitchhiker,"" The chilling tale of a woman who keeps running into, and over, the same mutilated man on a lonely road.",R,"28,740",30.544,6.0,29.0,39.0,3500000,14000000,True,George Kennedy, Lois Chiles, Domenick John,Fantasy, Horror,,Michael Gornick,,1987,False
